episode_num,steps,score,total_rewards,avg_rewards
131,6550,0,-7.499999999999998,-0.15
132,6600,0,-5.099999999999998,-0.102
133,6650,0,-8.099999999999998,-0.162
134,6700,0,-6.899999999999999,-0.138
135,6750,0,-7.499999999999998,-0.15
136,6800,0,-7.499999999999998,-0.15
137,6850,0,-6.899999999999999,-0.138
138,6900,0,-8.099999999999998,-0.162
139,6950,0,-7.499999999999998,-0.15
140,7000,0,-5.699999999999998,-0.11399999999999999
141,7050,0,-7.499999999999998,-0.15
142,7100,0,-6.899999999999999,-0.138
143,7150,0,-8.099999999999998,-0.162
144,7200,0,-8.099999999999998,-0.162
145,7250,0,-6.899999999999999,-0.138
146,7300,0,-8.7,-0.174
147,7350,0,-7.499999999999998,-0.15
148,7400,0,-8.099999999999998,-0.162
149,7450,0,-6.899999999999999,-0.138
150,7500,0,-8.099999999999998,-0.162
151,7550,0,-6.299999999999999,-0.126
152,7600,0,-8.099999999999998,-0.162
153,7650,0,-8.099999999999998,-0.162
154,7700,0,-8.7,-0.174
155,7750,0,-8.099999999999998,-0.162
156,7800,0,-7.499999999999998,-0.15
157,7850,0,-6.299999999999999,-0.126
158,7900,0,-6.899999999999999,-0.138
159,7950,0,-8.099999999999998,-0.162
160,8000,0,-8.7,-0.174
161,8050,0,-8.099999999999998,-0.162
162,8100,0,-8.099999999999998,-0.162
163,8150,0,-6.899999999999999,-0.138
164,8200,0,-7.499999999999998,-0.15
165,8250,0,-8.099999999999998,-0.162
166,8300,0,-6.299999999999999,-0.126
167,8350,0,-8.099999999999998,-0.162
168,8400,0,-6.899999999999999,-0.138
169,8450,0,-6.899999999999999,-0.138
170,8500,0,-7.499999999999998,-0.15
171,8550,0,-5.699999999999998,-0.11399999999999999
172,8600,0,-7.499999999999998,-0.15
173,8650,0,-7.499999999999998,-0.15
174,8700,0,-6.899999999999999,-0.138
175,8750,0,-6.899999999999999,-0.138
176,8800,0,-8.099999999999998,-0.162
177,8850,0,-8.099999999999998,-0.162
178,8900,0,-8.099999999999998,-0.162
179,8950,0,-6.899999999999999,-0.138
180,9000,0,-7.499999999999998,-0.15
181,9050,0,-6.899999999999999,-0.138
182,9100,0,-6.899999999999999,-0.138
183,9150,0,-6.899999999999999,-0.138
184,9200,0,-6.899999999999999,-0.138
185,9250,0,-7.499999999999998,-0.15
186,9300,0,-8.099999999999998,-0.162
187,9350,0,-7.499999999999998,-0.15
188,9400,0,-8.7,-0.174
189,9450,0,-6.899999999999999,-0.138
190,9500,0,-6.299999999999999,-0.126
191,9550,0,-8.099999999999998,-0.162
192,9600,0,-8.099999999999998,-0.162
193,9650,0,-6.899999999999999,-0.138
194,9700,0,-4.499999999999998,-0.09
195,9750,0,-6.899999999999999,-0.138
196,9800,0,-6.299999999999999,-0.126
197,9850,0,-2.699999999999998,-0.054000000000000006
198,9900,0,-6.299999999999999,-0.126
199,9950,0,-8.7,-0.174
200,10000,0,-6.899999999999999,-0.138
201,10050,0,-8.7,-0.174
202,10100,0,-8.7,-0.174
203,10150,0,-7.499999999999998,-0.15
204,10200,0,-6.299999999999999,-0.126
205,10250,0,-7.499999999999998,-0.15
206,10300,0,-7.499999999999998,-0.15
207,10350,0,-7.499999999999998,-0.15
208,10400,0,-7.499999999999998,-0.15
209,10450,0,-8.099999999999998,-0.162
210,10500,0,-5.699999999999998,-0.11399999999999999
211,10550,0,-6.899999999999999,-0.138
212,10600,0,-7.499999999999998,-0.15
213,10650,0,-7.499999999999998,-0.15
214,10700,0,-6.899999999999999,-0.138
215,10750,0,-8.099999999999998,-0.162
216,10800,0,-5.699999999999998,-0.11399999999999999
217,10850,0,-6.899999999999999,-0.138
218,10900,0,-7.499999999999998,-0.15
219,10950,0,-6.899999999999999,-0.138
220,11000,0,-7.499999999999998,-0.15
221,11050,0,-8.099999999999998,-0.162
222,11100,0,-8.099999999999998,-0.162
223,11150,0,-6.899999999999999,-0.138
224,11200,0,-7.499999999999998,-0.15
225,11250,0,-7.499999999999998,-0.15
226,11300,0,-7.499999999999998,-0.15
227,11350,0,-6.299999999999999,-0.126
228,11400,0,-6.299999999999999,-0.126
229,11450,0,-8.7,-0.174
230,11500,0,-7.499999999999998,-0.15
231,11550,0,-8.099999999999998,-0.162
232,11600,0,-6.299999999999999,-0.126
233,11650,0,-7.499999999999998,-0.15
234,11700,0,-7.499999999999998,-0.15
235,11750,0,-6.899999999999999,-0.138
236,11800,0,-8.099999999999998,-0.162
237,11850,0,-7.499999999999998,-0.15
238,11900,0,-6.899999999999999,-0.138
239,11950,0,-8.099999999999998,-0.162
240,12000,0,-8.099999999999998,-0.162
241,12050,0,-6.899999999999999,-0.138
242,12100,0,-3.899999999999998,-0.078
243,12150,0,-7.499999999999998,-0.15
244,12200,0,-6.899999999999999,-0.138
245,12250,0,-8.099999999999998,-0.162
246,12300,0,-6.299999999999999,-0.126
247,12350,0,-6.899999999999999,-0.138
248,12400,0,-8.7,-0.174
249,12450,0,-8.099999999999998,-0.162
250,12500,0,-6.899999999999999,-0.138
251,12550,0,-8.099999999999998,-0.162
252,12600,0,-8.099999999999998,-0.162
253,12650,0,-8.099999999999998,-0.162
254,12700,0,-8.7,-0.174
255,12750,0,-8.7,-0.174
256,12800,0,-6.899999999999999,-0.138
257,12850,0,-9.299999999999999,-0.18600000000000003
258,12900,0,-8.099999999999998,-0.162
259,12950,0,-4.499999999999998,-0.09
260,13000,0,-5.699999999999998,-0.11399999999999999
261,13050,0,-8.099999999999998,-0.162
262,13100,0,-6.299999999999999,-0.126
263,13150,0,-8.099999999999998,-0.162
264,13200,0,-7.499999999999998,-0.15
265,13250,0,-0.29999999999999893,-0.006000000000000001
266,13300,0,-7.499999999999998,-0.15
267,13350,0,-8.099999999999998,-0.162
268,13400,0,-3.299999999999998,-0.066
269,13450,0,-8.099999999999998,-0.162
270,13500,0,-7.499999999999998,-0.15
271,13550,0,-6.899999999999999,-0.138
272,13600,0,-6.299999999999999,-0.126
273,13650,0,-8.099999999999998,-0.162
274,13700,0,-8.099999999999998,-0.162
275,13750,0,-8.099999999999998,-0.162
276,13800,0,-6.299999999999999,-0.126
277,13850,0,-8.099999999999998,-0.162
278,13900,0,-8.099999999999998,-0.162
279,13950,0,-6.899999999999999,-0.138
280,14000,0,-7.499999999999998,-0.15
281,14050,0,-6.299999999999999,-0.126
282,14100,0,-6.899999999999999,-0.138
283,14150,0,-5.699999999999998,-0.11399999999999999
284,14200,0,-8.099999999999998,-0.162
285,14250,0,-7.499999999999998,-0.15
286,14300,0,-7.499999999999998,-0.15
287,14350,0,-6.899999999999999,-0.138
288,14400,0,-6.899999999999999,-0.138
289,14450,0,-8.099999999999998,-0.162
290,14500,0,-6.299999999999999,-0.126
291,14550,0,-6.299999999999999,-0.126
292,14600,0,-8.7,-0.174
293,14650,0,-6.299999999999999,-0.126
294,14700,0,-7.499999999999998,-0.15
295,14750,0,-6.899999999999999,-0.138
296,14800,0,-7.499999999999998,-0.15
297,14850,0,-7.499999999999998,-0.15
298,14900,0,-6.899999999999999,-0.138
299,14950,0,-5.699999999999998,-0.11399999999999999
300,15000,0,-7.499999999999998,-0.15
301,15050,0,-6.299999999999999,-0.126
302,15100,0,-8.099999999999998,-0.162
303,15150,0,-7.499999999999998,-0.15
304,15200,0,-8.099999999999998,-0.162
305,15250,0,-6.899999999999999,-0.138
306,15300,0,-6.899999999999999,-0.138
307,15350,0,-7.499999999999998,-0.15
308,15400,0,-7.499999999999998,-0.15
309,15450,0,-7.499999999999998,-0.15
310,15500,0,-6.899999999999999,-0.138
311,15550,0,-8.099999999999998,-0.162
312,15600,0,-7.499999999999998,-0.15
313,15650,0,-6.299999999999999,-0.126
314,15700,0,-7.499999999999998,-0.15
315,15750,0,-8.099999999999998,-0.162
316,15800,0,-7.499999999999998,-0.15
317,15850,0,-5.099999999999998,-0.102
318,15900,0,-5.699999999999998,-0.11399999999999999
319,15950,0,-6.899999999999999,-0.138
320,16000,0,-3.899999999999998,-0.078
321,16050,0,-7.499999999999998,-0.15
322,16100,0,-4.499999999999998,-0.09
323,16150,0,-5.699999999999998,-0.11399999999999999
324,16200,0,-3.899999999999998,-0.078
325,16250,0,-5.099999999999998,-0.102
326,16300,0,-6.899999999999999,-0.138
327,16350,0,-6.299999999999999,-0.126
328,16400,0,-4.499999999999998,-0.09
329,16450,0,-6.299999999999999,-0.126
330,16500,0,-8.7,-0.174
331,16550,0,-6.899999999999999,-0.138
332,16600,0,-5.699999999999998,-0.11399999999999999
333,16650,0,-8.099999999999998,-0.162
334,16700,0,-6.899999999999999,-0.138
335,16750,0,-5.099999999999998,-0.102
336,16800,0,-6.299999999999999,-0.126
337,16850,0,-5.699999999999998,-0.11399999999999999
338,16900,0,-3.299999999999998,-0.066
339,16950,0,-7.499999999999998,-0.15
340,17000,0,-2.099999999999998,-0.042
341,17050,0,-5.099999999999998,-0.102
342,17100,0,-3.899999999999998,-0.078
343,17150,0,-6.299999999999999,-0.126
344,17200,0,-6.299999999999999,-0.126
345,17250,0,-5.099999999999998,-0.102
346,17300,0,-3.299999999999998,-0.066
347,17350,0,-6.899999999999999,-0.138
348,17400,0,-6.899999999999999,-0.138
349,17450,0,-6.899999999999999,-0.138
350,17500,0,-6.899999999999999,-0.138
351,17550,0,-6.899999999999999,-0.138
352,17600,0,-7.499999999999998,-0.15
353,17650,0,-6.899999999999999,-0.138
354,17700,0,-6.899999999999999,-0.138
355,17750,0,-7.499999999999998,-0.15
356,17800,0,-6.299999999999999,-0.126
357,17850,0,-4.499999999999998,-0.09
358,17900,0,-6.899999999999999,-0.138
359,17950,0,-5.099999999999998,-0.102
360,18000,0,2.6999999999999993,0.053999999999999986
361,18050,0,-7.499999999999998,-0.15
362,18100,0,-6.299999999999999,-0.126
363,18150,0,-4.499999999999998,-0.09
364,18200,0,-6.899999999999999,-0.138
365,18250,0,-7.499999999999998,-0.15
366,18300,0,-8.099999999999998,-0.162
367,18350,0,-7.499999999999998,-0.15
368,18400,0,0.3000000000000007,0.005999999999999997
369,18450,0,-7.499999999999998,-0.15
370,18500,0,-8.099999999999998,-0.162
371,18550,0,-5.699999999999998,-0.11399999999999999
372,18600,0,-3.299999999999998,-0.066
373,18650,0,-5.699999999999998,-0.11399999999999999
374,18700,0,-5.699999999999998,-0.11399999999999999
375,18750,0,-6.299999999999999,-0.126
376,18800,0,-5.699999999999998,-0.11399999999999999
377,18850,0,-6.299999999999999,-0.126
378,18900,0,-5.699999999999998,-0.11399999999999999
379,18950,0,0.9000000000000004,0.018
380,19000,0,-5.699999999999998,-0.11399999999999999
381,19050,0,-6.299999999999999,-0.126
382,19100,0,-6.899999999999999,-0.138
383,19150,0,-7.499999999999998,-0.15
384,19200,0,-1.4999999999999982,-0.03
385,19250,0,-6.299999999999999,-0.126
386,19300,0,-6.299999999999999,-0.126
387,19350,0,0.3000000000000007,0.005999999999999997
388,19400,0,-6.899999999999999,-0.138
389,19450,0,-3.899999999999998,-0.078
390,19500,0,-5.099999999999998,-0.102
391,19550,0,-2.099999999999998,-0.042
392,19600,0,-7.499999999999998,-0.15
393,19650,0,-7.499999999999998,-0.15
394,19700,0,-6.299999999999999,-0.126
395,19750,0,-5.699999999999998,-0.11399999999999999
396,19800,0,-6.899999999999999,-0.138
397,19850,0,-3.299999999999998,-0.066
398,19900,0,-5.699999999999998,-0.11399999999999999
399,19950,0,-5.099999999999998,-0.102
400,20000,0,-5.699999999999998,-0.11399999999999999
401,20050,0,-6.899999999999999,-0.138
402,20100,0,-3.899999999999998,-0.078
403,20150,0,-3.299999999999998,-0.066
404,20200,0,-5.699999999999998,-0.11399999999999999
405,20250,0,-3.899999999999998,-0.078
406,20300,0,-2.099999999999998,-0.042
407,20350,0,-5.099999999999998,-0.102
408,20400,0,-6.899999999999999,-0.138
409,20450,0,-5.099999999999998,-0.102
410,20500,0,-4.499999999999998,-0.09
411,20550,0,-6.899999999999999,-0.138
412,20600,0,-2.099999999999998,-0.041999999999999996
413,20650,0,-7.499999999999998,-0.15
414,20700,0,-5.699999999999998,-0.11399999999999999
415,20750,0,-6.299999999999999,-0.126
416,20800,0,-0.29999999999999893,-0.006000000000000001
417,20850,0,-6.899999999999999,-0.138
418,20900,0,0.30000000000000226,0.006000000000000005
419,20950,0,-3.899999999999998,-0.078
420,21000,0,-3.299999999999998,-0.066
421,21050,0,-5.699999999999998,-0.11399999999999999
422,21100,0,-2.099999999999998,-0.042
423,21150,0,-5.699999999999998,-0.11399999999999999
424,21200,0,-0.8999999999999986,-0.018000000000000002
425,21250,0,-6.899999999999999,-0.138
426,21300,0,-2.699999999999998,-0.054000000000000006
427,21350,0,-0.8999999999999986,-0.018000000000000002
428,21400,0,-6.299999999999999,-0.126
429,21450,0,-5.099999999999998,-0.102
430,21500,0,3.8999999999999986,0.07799999999999999
431,21550,0,-6.299999999999999,-0.126
432,21600,0,-3.299999999999998,-0.066
433,21650,0,-5.699999999999998,-0.11399999999999999
434,21700,0,-6.899999999999999,-0.138
435,21750,0,-0.8999999999999986,-0.018000000000000002
436,21800,0,-1.4999999999999982,-0.03
437,21850,0,-3.299999999999998,-0.066
438,21900,0,-3.299999999999998,-0.066
439,21950,0,0.9000000000000004,0.018
440,22000,0,-2.099999999999998,-0.042
441,22050,0,-5.099999999999998,-0.102
442,22100,0,-0.29999999999999893,-0.006000000000000001
443,22150,0,-6.299999999999999,-0.126
444,22200,0,-3.299999999999998,-0.066
445,22250,0,-2.099999999999998,-0.042
446,22300,0,-2.099999999999998,-0.042
447,22350,0,-5.099999999999998,-0.102
448,22400,0,-5.099999999999998,-0.102
449,22450,0,-1.4999999999999982,-0.03
450,22500,0,-2.099999999999998,-0.042
451,22550,0,-0.8999999999999986,-0.018000000000000002
452,22600,0,-7.499999999999998,-0.15
453,22650,0,3.8999999999999986,0.07799999999999999
454,22700,0,2.0999999999999996,0.041999999999999996
455,22750,0,-3.899999999999998,-0.078
456,22800,0,-1.4999999999999982,-0.03
457,22850,0,-0.29999999999999893,-0.006000000000000001
458,22900,0,-0.29999999999999893,-0.006000000000000001
459,22950,0,-0.29999999999999893,-0.006000000000000001
460,23000,0,-5.699999999999998,-0.11399999999999999
461,23050,0,3.8999999999999986,0.07799999999999999
462,23100,0,-6.899999999999999,-0.138
463,23150,0,0.9000000000000004,0.018
464,23200,0,1.5,0.03
465,23250,0,-5.099999999999998,-0.102
466,23300,0,2.0999999999999996,0.041999999999999996
467,23350,0,-3.299999999999998,-0.066
468,23400,0,3.8999999999999986,0.07799999999999999
469,23450,0,-2.699999999999998,-0.054000000000000006
470,23500,0,3.8999999999999986,0.07799999999999999
471,23550,0,3.8999999999999986,0.07799999999999999
472,23600,0,3.8999999999999986,0.07799999999999999
473,23650,0,3.8999999999999986,0.07799999999999999
474,23700,0,3.8999999999999986,0.07799999999999999
475,23750,0,-6.299999999999999,-0.126
476,23800,0,-5.099999999999998,-0.102
477,23850,0,-3.899999999999998,-0.078
478,23900,0,-2.099999999999998,-0.042
479,23950,0,-3.299999999999998,-0.066
480,24000,0,-5.699999999999998,-0.11399999999999999
481,24050,0,2.6999999999999993,0.053999999999999986
482,24100,0,3.299999999999999,0.066
483,24150,0,-5.099999999999998,-0.102
484,24200,0,-3.899999999999998,-0.078
485,24250,0,-0.29999999999999893,-0.006000000000000001
486,24300,0,3.8999999999999986,0.07799999999999999
487,24350,0,-1.4999999999999978,-0.03
488,24400,0,0.9000000000000004,0.018
489,24450,0,3.8999999999999986,0.07799999999999999
490,24500,0,-0.8999999999999986,-0.018000000000000002
491,24550,0,3.8999999999999986,0.07799999999999999
492,24600,0,3.8999999999999986,0.07799999999999999
493,24650,0,-2.099999999999998,-0.042
494,24700,0,3.8999999999999986,0.07799999999999999
495,24750,0,3.8999999999999986,0.07799999999999999
496,24800,0,-3.299999999999998,-0.066
497,24850,0,3.8999999999999986,0.07799999999999999
498,24900,0,3.8999999999999986,0.07799999999999999
499,24950,0,2.0999999999999996,0.041999999999999996
500,25000,0,0.3000000000000007,0.005999999999999997
501,25050,0,-2.099999999999998,-0.042
502,25100,0,-5.099999999999998,-0.102
503,25150,0,3.8999999999999986,0.07799999999999999
504,25200,0,3.8999999999999986,0.07799999999999999
505,25250,0,2.6999999999999993,0.053999999999999986
506,25300,0,1.5,0.03
507,25350,0,3.8999999999999986,0.07799999999999999
508,25413,1,6.099999999999994,0.09682539682539679
509,25463,0,3.8999999999999986,0.07799999999999999
510,25513,0,-0.29999999999999893,-0.006000000000000001
511,25563,0,3.8999999999999986,0.07799999999999999
512,25613,0,3.8999999999999986,0.07799999999999999
513,25663,0,-0.8999999999999986,-0.018000000000000002
514,25713,0,3.8999999999999986,0.07799999999999999
515,25763,0,3.8999999999999986,0.07799999999999999
516,25813,0,3.8999999999999986,0.07799999999999999
517,25863,0,3.8999999999999986,0.07799999999999999
518,25913,0,2.6999999999999997,0.05399999999999999
519,25963,0,0.9000000000000004,0.018
520,26013,0,3.8999999999999986,0.07799999999999999
521,26063,0,-5.099999999999998,-0.102
522,26113,0,3.8999999999999986,0.07799999999999999
523,26163,0,3.8999999999999986,0.07799999999999999
524,26213,0,3.8999999999999986,0.07799999999999999
525,26263,0,3.8999999999999986,0.07799999999999999
526,26313,0,-2.099999999999998,-0.042
527,26363,0,3.8999999999999986,0.07799999999999999
528,26413,0,3.8999999999999986,0.07799999999999999
529,26463,0,3.8999999999999986,0.07799999999999999
530,26517,0,4.299999999999997,0.07962962962962959
531,26567,0,-2.099999999999998,-0.042
532,26634,1,6.499999999999993,0.0970149253731343
533,26684,0,3.8999999999999986,0.07799999999999999
534,26734,0,3.8999999999999986,0.07799999999999999
535,26784,0,3.8999999999999986,0.07799999999999999
536,26834,0,3.8999999999999986,0.07799999999999999
537,26884,0,3.8999999999999986,0.07799999999999999
538,26934,0,3.8999999999999986,0.07799999999999999
539,26984,0,3.8999999999999986,0.07799999999999999
540,27034,0,-0.29999999999999893,-0.006000000000000001
541,27084,0,-2.699999999999998,-0.054000000000000006
542,27134,0,3.8999999999999986,0.07799999999999999
543,27165,0,2.0000000000000013,0.06451612903225809
544,27215,0,3.8999999999999986,0.07799999999999999
545,27265,0,3.8999999999999986,0.07799999999999999
546,27315,0,0.3000000000000007,0.005999999999999997
547,27355,0,2.900000000000002,0.0725
548,27405,0,3.8999999999999986,0.07799999999999999
549,27455,0,3.8999999999999986,0.07799999999999999
550,27521,1,6.399999999999993,0.09696969696969694
551,27552,0,2.0000000000000013,0.06451612903225809
552,27602,0,3.8999999999999986,0.07799999999999999
553,27652,0,3.8999999999999986,0.07799999999999999
554,27702,0,3.8999999999999986,0.07799999999999999
555,27763,1,4.999999999999995,0.08196721311475406
556,27794,0,2.0000000000000013,0.06451612903225809
557,27844,0,3.8999999999999986,0.07799999999999999
558,27894,0,3.8999999999999986,0.07799999999999999
559,27925,0,2.0000000000000013,0.06451612903225809
560,27975,0,3.8999999999999986,0.07799999999999999
561,28028,0,4.1999999999999975,0.07924528301886789
562,28069,0,3.0000000000000018,0.07317073170731707
563,28121,0,4.099999999999998,0.07884615384615382
564,28171,0,3.8999999999999986,0.07799999999999999
565,28221,0,3.8999999999999986,0.07799999999999999
566,28271,0,3.8999999999999986,0.07799999999999999
567,28321,0,3.8999999999999986,0.07799999999999999
568,28371,0,3.8999999999999986,0.07799999999999999
569,28402,0,2.0000000000000013,0.06451612903225809
570,28452,0,3.8999999999999986,0.07799999999999999
571,28502,0,3.8999999999999986,0.07799999999999999
572,28552,0,3.8999999999999986,0.07799999999999999
573,28612,0,4.899999999999995,0.08166666666666664
574,28675,1,6.099999999999994,0.09682539682539679
575,28725,0,3.8999999999999986,0.07799999999999999
576,28792,1,6.499999999999993,0.0970149253731343
577,28842,0,3.8999999999999986,0.07799999999999999
578,28892,0,3.8999999999999986,0.07799999999999999
579,28944,0,4.099999999999998,0.07884615384615382
580,28975,0,2.0000000000000013,0.06451612903225809
581,29061,1,8.399999999999986,0.09767441860465112
582,29111,0,3.8999999999999986,0.07799999999999999
583,29162,0,3.9999999999999982,0.07843137254901959
584,29216,0,4.299999999999997,0.07962962962962959
585,29266,0,3.8999999999999986,0.07799999999999999
586,29316,0,3.8999999999999986,0.07799999999999999
587,29366,0,3.8999999999999986,0.07799999999999999
588,29419,0,4.1999999999999975,0.07924528301886789
589,29469,0,3.8999999999999986,0.07799999999999999
590,29519,0,3.8999999999999986,0.07799999999999999
591,29569,0,3.8999999999999986,0.07799999999999999
592,29619,0,3.8999999999999986,0.07799999999999999
593,29684,1,6.299999999999994,0.0969230769230769
594,29734,0,3.8999999999999986,0.07799999999999999
595,29767,0,2.2000000000000015,0.06666666666666667
596,29817,0,3.8999999999999986,0.07799999999999999
597,29881,1,6.199999999999994,0.09687499999999999
598,29931,0,3.8999999999999986,0.07799999999999999
599,29981,0,3.8999999999999986,0.07799999999999999
600,30031,0,3.8999999999999986,0.07799999999999999
601,30082,0,3.9999999999999982,0.07843137254901959
602,30143,1,4.999999999999995,0.08196721311475406
603,30193,0,3.8999999999999986,0.07799999999999999
604,30243,0,3.8999999999999986,0.07799999999999999
605,30293,0,3.8999999999999986,0.07799999999999999
606,30343,0,3.8999999999999986,0.07799999999999999
607,30393,0,3.8999999999999986,0.07799999999999999
608,30443,0,3.8999999999999986,0.07799999999999999
609,30493,0,3.8999999999999986,0.07799999999999999
610,30547,0,4.299999999999997,0.07962962962962959
611,30597,0,3.8999999999999986,0.07799999999999999
612,30647,0,3.8999999999999986,0.07799999999999999
613,30678,0,2.0000000000000013,0.06451612903225809
614,30709,0,2.0000000000000013,0.06451612903225809
615,30759,0,3.8999999999999986,0.07799999999999999
616,30809,0,3.8999999999999986,0.07799999999999999
617,30859,0,3.8999999999999986,0.07799999999999999
618,30909,0,3.8999999999999986,0.07799999999999999
619,30959,0,3.8999999999999986,0.07799999999999999
620,31027,1,6.5999999999999925,0.09705882352941174
621,31077,0,3.8999999999999986,0.07799999999999999
622,31127,0,3.8999999999999986,0.07799999999999999
623,31177,0,3.8999999999999986,0.07799999999999999
624,31227,0,3.8999999999999986,0.07799999999999999
625,31282,0,4.399999999999997,0.07999999999999996
626,31335,0,4.1999999999999975,0.07924528301886789
627,31386,0,3.9999999999999982,0.07843137254901959
628,31436,0,3.8999999999999986,0.07799999999999999
629,31497,1,4.999999999999995,0.08196721311475406
630,31547,0,3.8999999999999986,0.07799999999999999
631,31610,1,6.099999999999994,0.09682539682539679
632,31660,0,3.8999999999999986,0.07799999999999999
633,31710,0,3.8999999999999986,0.07799999999999999
634,31760,0,3.8999999999999986,0.07799999999999999
