episode_num,steps,score,total_rewards,avg_rewards
0,99,0,8.799999999999981,8.799999999999981
1,270,1,15.999999999999972,15.999999999999972
2,667,4,38.60000000000029,38.60000000000029
3,845,1,16.69999999999998,16.69999999999998
4,1654,12,79.79999999999968,79.79999999999968
5,2362,10,69.70000000000026,69.70000000000026
6,3130,11,75.69999999999992,75.69999999999992
7,3772,9,63.100000000000634,63.100000000000634
8,4421,9,63.800000000000594,63.800000000000594
9,5113,9,68.10000000000035,68.10000000000035
10,5865,11,74.10000000000001,74.10000000000001
11,6649,17,77.29999999999983,77.29999999999983
12,7463,17,80.29999999999966,80.29999999999966
13,8243,12,76.89999999999985,76.89999999999985
14,9052,17,79.79999999999968,79.79999999999968
15,9822,11,75.8999999999999,75.8999999999999
16,10594,11,76.0999999999999,76.0999999999999
17,11366,11,76.0999999999999,76.0999999999999
18,12146,12,76.89999999999985,76.89999999999985
19,12925,11,76.79999999999986,76.79999999999986
20,13734,12,79.79999999999968,79.79999999999968
21,14579,18,83.39999999999948,83.39999999999948
22,15532,21,94.19999999999887,94.19999999999887
23,16547,28,100.39999999999851,100.39999999999851
24,17563,28,100.49999999999851,100.49999999999851
25,18585,28,101.09999999999847,101.09999999999847
26,19507,20,91.09999999999904,91.09999999999904
27,20275,11,75.69999999999992,75.69999999999992
28,21004,10,71.80000000000014,71.80000000000014
29,21685,9,67.00000000000041,67.00000000000041
30,22430,11,73.40000000000005,73.40000000000005
31,23507,25,106.59999999999816,106.59999999999816
32,24352,18,83.39999999999948,83.39999999999948
33,25215,19,85.19999999999938,85.19999999999938
34,25944,10,71.80000000000014,71.80000000000014
35,26877,15,92.19999999999898,92.19999999999898
36,27606,10,71.80000000000014,71.80000000000014
37,28287,9,67.00000000000041,67.00000000000041
38,29168,19,86.99999999999928,86.99999999999928
39,30121,21,94.19999999999887,94.19999999999887
40,31050,26,91.799999999999,91.799999999999
41,31779,10,71.80000000000014,71.80000000000014
42,32678,30,88.79999999999917,88.79999999999917
43,33595,25,90.59999999999907,90.59999999999907
44,34536,26,92.99999999999893,92.99999999999893
45,35448,25,90.0999999999991,90.0999999999991
46,36328,24,86.89999999999928,86.89999999999928
47,37281,21,94.19999999999887,94.19999999999887
48,38222,26,92.99999999999893,92.99999999999893
49,39163,26,92.99999999999893,92.99999999999893
50,40104,26,92.99999999999893,92.99999999999893
51,41072,32,95.69999999999878,95.69999999999878
52,41470,4,38.700000000000294,38.700000000000294
53,42000,6,51.90000000000048,51.90000000000048
54,42941,26,92.99999999999893,92.99999999999893
55,43338,4,38.60000000000029,38.60000000000029
56,43735,4,38.60000000000029,38.60000000000029
57,44890,22,114.39999999999772,114.39999999999772
58,45818,26,91.69999999999901,91.69999999999901
59,46760,26,93.09999999999893,93.09999999999893
60,47626,29,85.49999999999936,85.49999999999936
61,48584,21,94.69999999999884,94.69999999999884
62,49114,6,51.90000000000048,51.90000000000048
63,49511,4,38.60000000000029,38.60000000000029
64,50089,7,56.70000000000055,56.70000000000055
65,51105,28,100.49999999999851,100.49999999999851
66,51502,4,38.60000000000029,38.60000000000029
67,52443,26,92.99999999999893,92.99999999999893
68,52840,4,38.60000000000029,38.60000000000029
69,53897,24,104.59999999999827,104.59999999999827
70,54222,3,31.40000000000019,31.40000000000019
71,55190,32,95.69999999999878,95.69999999999878
72,56131,26,92.99999999999893,92.99999999999893
73,57073,26,93.09999999999893,93.09999999999893
74,58014,26,92.99999999999893,92.99999999999893
75,59029,28,100.39999999999851,100.39999999999851
76,60044,28,100.39999999999851,100.39999999999851
77,61169,32,111.39999999999789,111.39999999999789
78,62278,32,109.79999999999798,109.79999999999798
79,63219,26,92.99999999999893,92.99999999999893
80,64160,26,92.99999999999893,92.99999999999893
81,65101,26,92.99999999999893,92.99999999999893
82,66042,26,92.99999999999893,92.99999999999893
83,66983,26,92.99999999999893,92.99999999999893
84,67951,32,95.69999999999878,95.69999999999878
85,69000,29,103.79999999999832,103.79999999999832
86,70015,28,100.39999999999851,100.39999999999851
87,70957,26,93.09999999999893,93.09999999999893
88,71847,25,87.89999999999922,87.89999999999922
89,72867,28,100.89999999999849,100.89999999999849
90,73849,33,97.0999999999987,97.0999999999987
91,74318,5,45.800000000000395,45.800000000000395
92,75333,28,100.39999999999851,100.39999999999851
93,76348,28,100.39999999999851,100.39999999999851
94,77423,30,106.39999999999817,106.39999999999817
95,78438,28,100.39999999999851,100.39999999999851
96,79423,44,97.39999999999868,97.39999999999868
97,80438,28,100.39999999999851,100.39999999999851
98,81593,33,114.39999999999772,114.39999999999772
99,82666,30,106.19999999999818,106.19999999999818
100,83547,19,86.99999999999928,86.99999999999928
101,84400,13,84.19999999999943,84.19999999999943
102,85298,30,88.69999999999918,88.69999999999918
103,85979,9,67.00000000000041,67.00000000000041
104,86708,10,71.80000000000014,71.80000000000014
105,87571,19,85.19999999999938,85.19999999999938
106,88149,7,56.70000000000055,56.70000000000055
107,88885,10,72.5000000000001,72.5000000000001
108,89732,18,83.59999999999947,83.59999999999947
109,90592,14,84.8999999999994,84.8999999999994
110,91583,22,97.99999999999865,97.99999999999865
111,92482,25,88.79999999999917,88.79999999999917
112,93404,20,91.09999999999904,91.09999999999904
113,94285,19,86.99999999999928,86.99999999999928
114,95213,36,91.69999999999901,91.69999999999901
115,95456,2,23.200000000000074,23.200000000000074
116,96438,22,97.0999999999987,97.0999999999987
117,97465,29,101.59999999999845,101.59999999999845
118,98346,19,86.99999999999928,86.99999999999928
119,99227,19,86.99999999999928,86.99999999999928
120,100149,20,91.09999999999904,91.09999999999904
121,101193,29,103.29999999999835,103.29999999999835
122,102266,30,106.19999999999818,106.19999999999818
123,103428,34,115.09999999999768,115.09999999999768
124,104506,25,106.69999999999816,106.69999999999816
125,105550,29,103.29999999999835,103.29999999999835
126,106448,25,88.69999999999918,88.69999999999918
127,107370,20,91.09999999999904,91.09999999999904
128,108352,27,97.0999999999987,97.0999999999987
129,109542,35,117.89999999999752,117.89999999999752
130,110524,27,97.0999999999987,97.0999999999987
131,111506,27,97.0999999999987,97.0999999999987
132,112579,30,106.19999999999818,106.19999999999818
133,113729,33,113.89999999999775,113.89999999999775
134,114651,20,91.09999999999904,91.09999999999904
135,115814,34,115.19999999999767,115.19999999999767
136,116941,32,111.59999999999788,111.59999999999788
137,117962,34,100.99999999999848,100.99999999999848
138,119006,29,103.29999999999835,103.29999999999835
139,120079,30,106.19999999999818,106.19999999999818
140,121152,30,106.19999999999818,106.19999999999818
141,122253,31,108.99999999999802,108.99999999999802
142,123403,33,113.89999999999775,113.89999999999775
143,124741,41,132.6999999999967,132.6999999999967
144,125918,34,116.59999999999759,116.59999999999759
145,127170,37,124.09999999999717,124.09999999999717
146,128422,37,124.09999999999717,124.09999999999717
147,129722,39,128.8999999999969,128.8999999999969
148,130872,33,113.89999999999775,113.89999999999775
149,131893,34,100.99999999999848,100.99999999999848
150,132908,28,100.39999999999851,100.39999999999851
151,134018,32,109.89999999999797,109.89999999999797
152,135038,28,100.89999999999849,100.89999999999849
153,136149,32,109.99999999999797,109.99999999999797
154,137299,33,113.89999999999775,113.89999999999775
155,138300,33,98.9999999999986,98.9999999999986
156,139684,48,137.29999999999643,137.29999999999643
157,140660,48,96.49999999999874,96.49999999999874
158,141582,20,91.09999999999904,91.09999999999904
159,142506,36,91.29999999999903,91.29999999999903
160,143473,22,95.59999999999879,95.59999999999879
161,144623,33,113.89999999999775,113.89999999999775
162,145649,29,101.49999999999845,101.49999999999845
163,146571,20,91.09999999999904,91.09999999999904
164,147691,38,110.89999999999792,110.89999999999792
165,148892,35,118.99999999999746,118.99999999999746
166,150029,33,112.59999999999782,112.59999999999782
167,151576,54,153.5999999999955,153.5999999999955
168,152526,26,93.89999999999888,93.89999999999888
169,152769,2,23.200000000000074,23.200000000000074
170,153956,35,117.59999999999754,117.59999999999754
171,155133,34,116.59999999999759,116.59999999999759
172,155458,3,31.40000000000019,31.40000000000019
173,156647,35,117.79999999999752,117.79999999999752
174,156890,2,23.200000000000074,23.200000000000074
175,157156,3,25.500000000000107,25.500000000000107
176,157625,5,45.800000000000395,45.800000000000395
177,157868,2,23.200000000000074,23.200000000000074
178,158111,2,23.200000000000074,23.200000000000074
179,158389,3,26.700000000000124,26.700000000000124
