episode_num,steps,score,total_rewards,avg_rewards
0,50,0,-8.099999999999998,-8.099999999999998
1,100,0,-8.099999999999998,-8.099999999999998
2,150,0,-5.099999999999998,-5.099999999999998
3,200,0,-9.299999999999999,-9.299999999999999
4,250,0,-9.299999999999999,-9.299999999999999
5,300,0,-9.299999999999999,-9.299999999999999
6,350,0,-9.299999999999999,-9.299999999999999
7,400,0,-9.299999999999999,-9.299999999999999
8,450,0,-9.299999999999999,-9.299999999999999
9,500,0,-9.299999999999999,-9.299999999999999
10,550,0,-9.299999999999999,-9.299999999999999
11,600,0,-9.299999999999999,-9.299999999999999
12,650,0,-9.299999999999999,-9.299999999999999
13,700,0,-9.299999999999999,-9.299999999999999
14,750,0,-9.299999999999999,-9.299999999999999
15,800,0,-9.299999999999999,-9.299999999999999
16,850,0,-9.299999999999999,-9.299999999999999
17,900,0,-9.299999999999999,-9.299999999999999
18,950,0,-9.299999999999999,-9.299999999999999
19,1000,0,-9.299999999999999,-9.299999999999999
20,1050,0,-9.299999999999999,-9.299999999999999
21,1100,0,-9.299999999999999,-9.299999999999999
22,1150,0,-9.299999999999999,-9.299999999999999
23,1200,0,-9.299999999999999,-9.299999999999999
24,1250,0,-9.299999999999999,-9.299999999999999
25,1300,0,-9.299999999999999,-9.299999999999999
26,1350,0,-9.299999999999999,-9.299999999999999
27,1400,0,-9.299999999999999,-9.299999999999999
28,1431,0,2.0000000000000013,2.0000000000000013
29,1481,0,-9.299999999999999,-9.299999999999999
30,1531,0,-9.299999999999999,-9.299999999999999
31,1581,0,-9.299999999999999,-9.299999999999999
32,1631,0,-9.299999999999999,-9.299999999999999
33,1681,0,-9.299999999999999,-9.299999999999999
34,1712,0,2.0000000000000013,2.0000000000000013
35,1745,0,2.2000000000000015,2.2000000000000015
36,1795,0,-9.299999999999999,-9.299999999999999
37,1826,0,2.0000000000000013,2.0000000000000013
38,1857,0,2.0000000000000013,2.0000000000000013
39,1888,0,2.0000000000000013,2.0000000000000013
40,1919,0,2.0000000000000013,2.0000000000000013
41,1969,0,3.8999999999999986,3.8999999999999986
42,2019,0,-9.299999999999999,-9.299999999999999
43,2069,0,-6.9,-6.9
44,2119,0,-5.700000000000001,-5.700000000000001
45,2169,0,-9.299999999999999,-9.299999999999999
46,2200,0,2.0000000000000013,2.0000000000000013
47,2250,0,-9.299999999999999,-9.299999999999999
48,2300,0,-8.1,-8.1
49,2350,0,-8.1,-8.1
50,2400,0,-4.499999999999998,-4.499999999999998
51,2450,0,-8.1,-8.1
52,2500,0,-3.299999999999998,-3.299999999999998
53,2550,0,-9.299999999999999,-9.299999999999999
54,2600,0,-5.699999999999998,-5.699999999999998
55,2650,0,-9.299999999999999,-9.299999999999999
56,2700,0,-5.699999999999998,-5.699999999999998
57,2750,0,-4.499999999999998,-4.499999999999998
58,2800,0,-4.499999999999998,-4.499999999999998
59,2850,0,-3.299999999999998,-3.299999999999998
60,2900,0,-2.099999999999998,-2.099999999999998
61,2950,0,-0.8999999999999986,-0.8999999999999986
62,3000,0,-3.299999999999998,-3.299999999999998
63,3050,0,-4.499999999999998,-4.499999999999998
64,3100,0,-3.299999999999998,-3.299999999999998
